,FishnetID,ReportingMonth,PerformanceTarget,dl_avg_pred,df_error
2237,1575787,2017-07-01,0.5357,0.0,-0.5357
2238,1575787,2017-08-01,0.5698,0.0,-0.5698
2239,1575787,2017-09-01,0.5968,0.5053359866142273,-0.0914640133857727
2240,1575787,2017-10-01,0.6229,0.5816085338592529,-0.04129146614074708
2255,1580702,2017-12-01,0.7599,0.7255099415779114,-0.03439005842208864
2256,1580702,2018-01-01,0.649,0.6539588570594788,0.0049588570594787384
2257,1580702,2018-02-01,0.5827,0.5764381289482117,-0.006261871051788326
2258,1580702,2018-03-01,0.5823,0.5243025422096252,-0.057997457790374796
2259,1580702,2018-04-01,0.5199,0.5167933106422424,-0.003106689357757597
2260,1580702,2018-05-01,0.4935,0.47747430205345154,-0.016025697946548456
2262,1581375,2017-06-01,0.787,0.0,-0.787
2263,1581375,2017-07-01,0.7035,0.0,-0.7035
2264,1581375,2017-08-01,0.6246,0.0,-0.6246
2322,1592975,2018-02-01,0.6025,0.97414231300354,0.37164231300354
2323,1592975,2018-03-01,0.5656,0.48199644684791565,-0.08360355315208434
2324,1592975,2018-04-01,0.5771,0.5098050236701965,-0.06729497632980341
2325,1592975,2018-05-01,0.6661,0.5144625902175903,-0.1516374097824097
2326,1592975,2018-06-01,0.7116,0.5660719871520996,-0.1455280128479004
2327,1595315,2017-06-01,0.8085,0.0,-0.8085
2328,1595315,2017-07-01,0.8085,0.0,-0.8085
2329,1595315,2017-08-01,0.8085,0.0,-0.8085
2330,1595315,2017-09-01,0.8085,0.7818903923034668,-0.0266096076965332
2331,1595315,2017-10-01,0.8085,0.7813605666160583,-0.027139433383941647
2332,1595315,2017-11-01,0.8085,0.7828241586685181,-0.02567584133148193
2333,1595315,2017-12-01,0.8085,0.7657740712165833,-0.042725928783416744
2334,1595315,2018-01-01,0.8085,0.7612408399581909,-0.04725916004180908
2335,1595315,2018-02-01,0.8085,0.7606230974197388,-0.04787690258026123
2336,1595315,2018-03-01,0.8085,0.7633596658706665,-0.04514033412933349
2337,1595315,2018-04-01,0.8085,0.7582342028617859,-0.05026579713821411
2338,1595315,2018-05-01,0.8159,0.7541945576667786,-0.061705442333221394
2339,1595315,2018-06-01,0.8236,0.7724438309669495,-0.051156169033050536
2341,1597889,2017-07-01,0.5691,0.0,-0.5691
2342,1597889,2017-08-01,0.7845,0.0,-0.7845
2344,1597889,2017-10-01,0.8398,0.864203691482544,0.024403691482543954
2350,1597889,2018-04-01,0.8209,0.8363827466964722,0.015482746696472205
2351,1597889,2018-05-01,0.8115,0.7901759743690491,-0.021324025630950927
2352,1597889,2018-06-01,0.8002,0.7811049818992615,-0.019095018100738548
2353,1597890,2017-06-01,0.6219,0.0,-0.6219
2354,1597890,2017-07-01,0.5879,0.0,-0.5879
2355,1597890,2017-08-01,0.6121,0.0,-0.6121
2356,1597890,2017-09-01,0.7409,0.6291444897651672,-0.11175551023483277
